detector;screenshot_path;temp;artifact_visible;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-2.png;12_IT_Ticket-Mittel-2-2.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;117,829;307,114;91,2678;516,2108;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-3.png;12_IT_Ticket-Mittel-2-3.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;110,022;129,2296;87,3334;326,585;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-1.png;12_IT_Ticket-Mittel-3-1.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;104,1583;233,3211;179,959;517,4384;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-2.png;12_IT_Ticket-Mittel-3-2.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;104,0345;192,9724;93,2582;390,2651;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-3.png;12_IT_Ticket-Mittel-3-3.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;106,781;306,9814;100,6402;514,4026;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-1.png;12_IT_Ticket-Mittel-4-1.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;122,7522;227,3164;30,1663;380,2349;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-2.png;12_IT_Ticket-Mittel-4-2.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;166,4196;127,8367;115,6546;409,9109;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-3.png;12_IT_Ticket-Mittel-4-3.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;183,3678;224,6089;100,216;508,1927;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-1.png;12_IT_Ticket-Mittel-5-1.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;98,7002;123,4332;30,2824;252,4158;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-2.png;12_IT_Ticket-Mittel-5-2.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;108,8311;314,5721;96,1433;519,5465;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-3.png;12_IT_Ticket-Mittel-5-3.png;12_IT_Ticket-Mittel;email-bounce-exchange-de;199,0771;107,0099;99,225;405,312;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-1-1.png;browser_advertisement-1-1.png;browser_advertisement;email-bounce-exchange-de;101,6001;114,1727;31,1893;246,9621;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-2-1.png;browser_advertisement-2-1.png;browser_advertisement;email-bounce-exchange-de;98,9442;337,2554;97,6294;533,829;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-3-1.png;browser_advertisement-3-1.png;browser_advertisement;email-bounce-exchange-de;103,1836;310,6605;89,4022;503,2463;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-4-1.png;browser_advertisement-4-1.png;browser_advertisement;email-bounce-exchange-de;95,4559;435,6065;88,399;619,4614;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-5-1.png;browser_advertisement-5-1.png;browser_advertisement;email-bounce-exchange-de;38,3892;269,9313;99,2115;407,532;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-1-1.png;browser_defacing-1-1.png;browser_defacing;email-bounce-exchange-de;109,9957;197,7408;183,5261;491,2626;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-2-1.png;browser_defacing-2-1.png;browser_defacing;email-bounce-exchange-de;115,01;402,0287;96,0404;613,0791;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-3-1.png;browser_defacing-3-1.png;browser_defacing;email-bounce-exchange-de;96,0428;494,0569;94,2766;684,3763;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-4-1.png;browser_defacing-4-1.png;browser_defacing;email-bounce-exchange-de;96,5422;381,1259;97,135;574,8031;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-5-1.png;browser_defacing-5-1.png;browser_defacing;email-bounce-exchange-de;102,4394;307,3671;103,5776;513,3841;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-1-1.png;email-bounce-exchange-de-1-1.png;email-bounce-exchange-de;email-bounce-exchange-de;128,3426;115,0467;119,3212;362,7105;True;121;True
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-2-1.png;email-bounce-exchange-de-2-1.png;email-bounce-exchange-de;email-bounce-exchange-de;170,7893;336,3007;100,3457;607,4357;False;0;True
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-3-1.png;email-bounce-exchange-de-3-1.png;email-bounce-exchange-de;email-bounce-exchange-de;113,6907;401,8479;118,2745;633,8131;True;68;True
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-4-1.png;email-bounce-exchange-de-4-1.png;email-bounce-exchange-de;email-bounce-exchange-de;97,1421;335,2572;113,526;545,9253;True;103;True
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-5-1.png;email-bounce-exchange-de-5-1.png;email-bounce-exchange-de;email-bounce-exchange-de;39,0401;295,488;110,9087;445,4368;True;140;True
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-1-1.png;exe_anti_virus_extended-1-1.png;exe_anti_virus_extended;email-bounce-exchange-de;102,078;105,0136;109,4473;316,5389;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-2-1.png;exe_anti_virus_extended-2-1.png;exe_anti_virus_extended;email-bounce-exchange-de;109,9872;420,9379;92,5474;623,4725;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-3-1.png;exe_anti_virus_extended-3-1.png;exe_anti_virus_extended;email-bounce-exchange-de;96,0132;308,7679;109,4944;514,2755;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-4-1.png;exe_anti_virus_extended-4-1.png;exe_anti_virus_extended;email-bounce-exchange-de;99,0211;500,5299;101,1854;700,7364;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-5-1.png;exe_anti_virus_extended-5-1.png;exe_anti_virus_extended;email-bounce-exchange-de;102,3576;189,4716;90,9944;382,8236;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-1-1.png;exe_anti_virus_simple-1-1.png;exe_anti_virus_simple;email-bounce-exchange-de;103,8148;102,1044;109,9684;315,8876;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-2-1.png;exe_anti_virus_simple-2-1.png;exe_anti_virus_simple;email-bounce-exchange-de;116,7252;310,7034;103,8527;531,2813;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-3-1.png;exe_anti_virus_simple-3-1.png;exe_anti_virus_simple;email-bounce-exchange-de;98,064;378,661;132,9066;609,6316;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-4-1.png;exe_anti_virus_simple-4-1.png;exe_anti_virus_simple;email-bounce-exchange-de;108,548;414,1653;99,1268;621,8401;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-5-1.png;exe_anti_virus_simple-5-1.png;exe_anti_virus_simple;email-bounce-exchange-de;106,4166;219,846;108,0031;434,2657;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-1.png;exe_file_scanner-1-1.png;exe_file_scanner;email-bounce-exchange-de;100,2158;125,1941;95,2534;320,6633;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-2.png;exe_file_scanner-1-2.png;exe_file_scanner;email-bounce-exchange-de;188,9742;35,9571;34,9388;259,8701;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-3.png;exe_file_scanner-1-3.png;exe_file_scanner;email-bounce-exchange-de;170,002;102,8896;30,7645;303,6561;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-4.png;exe_file_scanner-1-4.png;exe_file_scanner;email-bounce-exchange-de;110,7121;104,7505;89,2905;304,7531;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-1.png;exe_file_scanner-2-1.png;exe_file_scanner;email-bounce-exchange-de;105,0087;341,1;106,2518;552,3605;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-2.png;exe_file_scanner-2-2.png;exe_file_scanner;email-bounce-exchange-de;99,6957;307,6777;97,6714;505,0448;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-3.png;exe_file_scanner-2-3.png;exe_file_scanner;email-bounce-exchange-de;95,3894;296,8946;117,8457;510,1297;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-4.png;exe_file_scanner-2-4.png;exe_file_scanner;email-bounce-exchange-de;121,8653;274,6647;102,7558;499,2858;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-1.png;exe_file_scanner-3-1.png;exe_file_scanner;email-bounce-exchange-de;101,5283;430,0521;102,9171;634,4975;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-2.png;exe_file_scanner-3-2.png;exe_file_scanner;email-bounce-exchange-de;98,773;319,8324;98,2327;516,8381;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-3.png;exe_file_scanner-3-3.png;exe_file_scanner;email-bounce-exchange-de;100,4946;422,276;96,6165;619,3871;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-4.png;exe_file_scanner-3-4.png;exe_file_scanner;email-bounce-exchange-de;168,0492;317,2315;94,3603;579,641;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-1.png;exe_file_scanner-4-1.png;exe_file_scanner;email-bounce-exchange-de;96,9128;413,5528;100,6242;611,0898;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-2.png;exe_file_scanner-4-2.png;exe_file_scanner;email-bounce-exchange-de;100,9735;291,0667;118,9101;510,9503;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-3.png;exe_file_scanner-4-3.png;exe_file_scanner;email-bounce-exchange-de;39,3091;400,0322;104,5649;543,9062;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-4.png;exe_file_scanner-4-4.png;exe_file_scanner;email-bounce-exchange-de;99,2557;304,2133;113,2104;516,6794;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-1.png;exe_file_scanner-5-1.png;exe_file_scanner;email-bounce-exchange-de;105,6266;311,132;98,8863;515,6449;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-2.png;exe_file_scanner-5-2.png;exe_file_scanner;email-bounce-exchange-de;103,92;210,5368;96,7875;411,2443;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-3.png;exe_file_scanner-5-3.png;exe_file_scanner;email-bounce-exchange-de;97,8971;215,6158;116,1428;429,6557;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-4.png;exe_file_scanner-5-4.png;exe_file_scanner;email-bounce-exchange-de;99,0747;298,8807;95,8595;493,8149;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-1.png;exe_login_window-1-1.png;exe_login_window;email-bounce-exchange-de;103,9259;92,9543;118,165;315,0452;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-2.png;exe_login_window-1-2.png;exe_login_window;email-bounce-exchange-de;84,2262;205,0225;97,4849;386,7336;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-3.png;exe_login_window-1-3.png;exe_login_window;email-bounce-exchange-de;188,1144;103,8259;21,3716;313,3119;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-4.png;exe_login_window-1-4.png;exe_login_window;email-bounce-exchange-de;104,4531;95,9798;94,6;295,0329;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-1.png;exe_login_window-2-1.png;exe_login_window;email-bounce-exchange-de;99,9643;289,7595;113,9316;503,6554;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-2.png;exe_login_window-2-2.png;exe_login_window;email-bounce-exchange-de;120,0733;415,2666;89,5612;624,9011;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-3.png;exe_login_window-2-3.png;exe_login_window;email-bounce-exchange-de;108,0402;419,4777;89,4731;616,991;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-4.png;exe_login_window-2-4.png;exe_login_window;email-bounce-exchange-de;122,2442;291,4984;101,3094;515,052;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-1.png;exe_login_window-3-1.png;exe_login_window;email-bounce-exchange-de;101,5451;516,06;96,4389;714,044;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-2.png;exe_login_window-3-2.png;exe_login_window;email-bounce-exchange-de;108,7526;328,6101;106,467;543,8297;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-3.png;exe_login_window-3-3.png;exe_login_window;email-bounce-exchange-de;102,1949;517,6941;89,3181;709,2071;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-4.png;exe_login_window-3-4.png;exe_login_window;email-bounce-exchange-de;39,1247;404,3461;101,2025;544,6733;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-1.png;exe_login_window-4-1.png;exe_login_window;email-bounce-exchange-de;102,3429;226,2766;95,3282;423,9477;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-2.png;exe_login_window-4-2.png;exe_login_window;email-bounce-exchange-de;102,8194;430,5268;99,5389;632,8851;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-3.png;exe_login_window-4-3.png;exe_login_window;email-bounce-exchange-de;109,7807;314,8828;197,8873;622,5508;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-4.png;exe_login_window-4-4.png;exe_login_window;email-bounce-exchange-de;122,2796;401,4864;89,8525;613,6185;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-1.png;exe_login_window-5-1.png;exe_login_window;email-bounce-exchange-de;103,0748;222,8656;191,9338;517,8742;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-2.png;exe_login_window-5-2.png;exe_login_window;email-bounce-exchange-de;126,3564;609,7398;86,2769;822,3731;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-3.png;exe_login_window-5-3.png;exe_login_window;email-bounce-exchange-de;102,5788;496,9527;30,5889;630,1204;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-5-4.png;exe_login_window-5-4.png;exe_login_window;email-bounce-exchange-de;102,9392;223,8491;91,1874;417,9757;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-1-1.png;exe_self_remove-1-1.png;exe_self_remove;email-bounce-exchange-de;96,6841;111,8263;110,823;319,3334;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-2-1.png;exe_self_remove-2-1.png;exe_self_remove;email-bounce-exchange-de;184,81;391,794;93,6701;670,2741;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-3-1.png;exe_self_remove-3-1.png;exe_self_remove;email-bounce-exchange-de;101,7826;318,7832;170,6117;591,1775;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-4-1.png;exe_self_remove-4-1.png;exe_self_remove;email-bounce-exchange-de;183,3653;410,2547;93,989;687,609;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_self_remove-5-1.png;exe_self_remove-5-1.png;exe_self_remove;email-bounce-exchange-de;95,5272;289,5097;194,4869;579,5238;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-1.png;exe_updater_generic-1-1.png;exe_updater_generic;email-bounce-exchange-de;199,3409;113,8808;87,8914;401,1131;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-2.png;exe_updater_generic-1-2.png;exe_updater_generic;email-bounce-exchange-de;100,8181;105,7204;96,7245;303,263;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-3.png;exe_updater_generic-1-3.png;exe_updater_generic;email-bounce-exchange-de;103,516;94,6844;99,0842;297,2846;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-1-4.png;exe_updater_generic-1-4.png;exe_updater_generic;email-bounce-exchange-de;102,4836;92,552;101,0021;296,0377;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-1.png;exe_updater_generic-2-1.png;exe_updater_generic;email-bounce-exchange-de;105,9289;381,6933;30,5992;518,2214;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-2.png;exe_updater_generic-2-2.png;exe_updater_generic;email-bounce-exchange-de;176,4873;310,2359;30,7535;517,4767;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-3.png;exe_updater_generic-2-3.png;exe_updater_generic;email-bounce-exchange-de;107,7913;405,6797;31,3205;544,7915;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-2-4.png;exe_updater_generic-2-4.png;exe_updater_generic;email-bounce-exchange-de;129,81;300,639;95,7125;526,1615;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-1.png;exe_updater_generic-3-1.png;exe_updater_generic;email-bounce-exchange-de;100,0023;514,156;88,2027;702,361;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-2.png;exe_updater_generic-3-2.png;exe_updater_generic;email-bounce-exchange-de;107,6774;378,9852;31,0538;517,7164;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-3.png;exe_updater_generic-3-3.png;exe_updater_generic;email-bounce-exchange-de;97,833;503,9248;29,8505;631,6083;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-3-4.png;exe_updater_generic-3-4.png;exe_updater_generic;email-bounce-exchange-de;99,838;331,7792;94,5434;526,1606;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-1.png;exe_updater_generic-4-1.png;exe_updater_generic;email-bounce-exchange-de;100,6846;498,99;88,4441;688,1187;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-2.png;exe_updater_generic-4-2.png;exe_updater_generic;email-bounce-exchange-de;37,0726;291,8412;196,7287;525,6425;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-3.png;exe_updater_generic-4-3.png;exe_updater_generic;email-bounce-exchange-de;98,5059;497,4726;31,1464;627,1249;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-4-4.png;exe_updater_generic-4-4.png;exe_updater_generic;email-bounce-exchange-de;107,7437;413,3779;95,4824;616,604;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-1.png;exe_updater_generic-5-1.png;exe_updater_generic;email-bounce-exchange-de;192,9624;210,5831;91,1225;494,668;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-2.png;exe_updater_generic-5-2.png;exe_updater_generic;email-bounce-exchange-de;109,2024;196,009;97,01;402,2214;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-3.png;exe_updater_generic-5-3.png;exe_updater_generic;email-bounce-exchange-de;105,9567;317,4061;30,5842;453,947;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_generic-5-4.png;exe_updater_generic-5-4.png;exe_updater_generic;email-bounce-exchange-de;107,9685;216,4681;100,9454;425,382;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-1-1.png;exe_updater_human-1-1.png;exe_updater_human;email-bounce-exchange-de;103,168;109,6607;114,6556;327,4843;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-1-2.png;exe_updater_human-1-2.png;exe_updater_human;email-bounce-exchange-de;179,625;206,3949;95,5807;481,6006;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-2-1.png;exe_updater_human-2-1.png;exe_updater_human;email-bounce-exchange-de;174,3783;214,7717;99,9521;489,1021;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-2-2.png;exe_updater_human-2-2.png;exe_updater_human;email-bounce-exchange-de;100,1328;208,1435;101,5985;409,8748;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-3-1.png;exe_updater_human-3-1.png;exe_updater_human;email-bounce-exchange-de;104,5616;309,4143;31,0374;445,0133;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-3-2.png;exe_updater_human-3-2.png;exe_updater_human;email-bounce-exchange-de;110,3731;206,8515;31,0217;348,2463;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-4-1.png;exe_updater_human-4-1.png;exe_updater_human;email-bounce-exchange-de;98,5017;405,4347;92,3804;596,3168;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-4-2.png;exe_updater_human-4-2.png;exe_updater_human;email-bounce-exchange-de;102,8632;215,5071;95,2476;413,6179;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-1.png;exe_updater_human-5-1.png;exe_updater_human;email-bounce-exchange-de;109,6977;392,6717;104,6896;607,059;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-2.png;exe_updater_human-5-2.png;exe_updater_human;email-bounce-exchange-de;117,1392;187,4115;102,0664;406,6171;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-1.png;exe_updater_java-1-1.png;exe_updater_java;email-bounce-exchange-de;98,1379;105,1651;104,259;307,562;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-2.png;exe_updater_java-1-2.png;exe_updater_java;email-bounce-exchange-de;97,8648;105,0147;192,7153;395,5948;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-3.png;exe_updater_java-1-3.png;exe_updater_java;email-bounce-exchange-de;119,0748;184,1542;28,7991;332,0281;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-4.png;exe_updater_java-1-4.png;exe_updater_java;email-bounce-exchange-de;96,4025;106,0936;92,87;295,3661;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-5.png;exe_updater_java-1-5.png;exe_updater_java;email-bounce-exchange-de;103,7888;93,9918;96,2392;294,0198;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-6.png;exe_updater_java-1-6.png;exe_updater_java;email-bounce-exchange-de;38,5212;91,9321;31,2403;161,6936;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-7.png;exe_updater_java-1-7.png;exe_updater_java;email-bounce-exchange-de;110,1915;118,8092;100,4274;329,4281;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-8.png;exe_updater_java-1-8.png;exe_updater_java;email-bounce-exchange-de;174,1234;136,8248;88,9281;399,8763;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-1.png;exe_updater_java-2-1.png;exe_updater_java;email-bounce-exchange-de;102,1506;298,6887;29,9469;430,7862;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-2.png;exe_updater_java-2-2.png;exe_updater_java;email-bounce-exchange-de;102,3262;397,4154;89,2092;588,9508;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-3.png;exe_updater_java-2-3.png;exe_updater_java;email-bounce-exchange-de;96,8386;306,7796;95,088;498,7062;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-4.png;exe_updater_java-2-4.png;exe_updater_java;email-bounce-exchange-de;94,5045;333,5761;111,6246;539,7052;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-5.png;exe_updater_java-2-5.png;exe_updater_java;email-bounce-exchange-de;209,7633;281,266;100,8959;591,9252;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-6.png;exe_updater_java-2-6.png;exe_updater_java;email-bounce-exchange-de;103,9124;298,8971;186,0248;588,8343;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-7.png;exe_updater_java-2-7.png;exe_updater_java;email-bounce-exchange-de;125,8936;381,3793;30,8307;538,1036;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-8.png;exe_updater_java-2-8.png;exe_updater_java;email-bounce-exchange-de;99,5106;295,4083;184,3892;579,3081;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-1.png;exe_updater_java-3-1.png;exe_updater_java;email-bounce-exchange-de;182,0127;415,5928;101,0311;698,6366;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-2.png;exe_updater_java-3-2.png;exe_updater_java;email-bounce-exchange-de;101,992;399,7626;93,6973;595,4519;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-3.png;exe_updater_java-3-3.png;exe_updater_java;email-bounce-exchange-de;97,1332;449,4825;30,439;577,0547;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-4.png;exe_updater_java-3-4.png;exe_updater_java;email-bounce-exchange-de;105,3198;416,0062;89,3619;610,6879;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-5.png;exe_updater_java-3-5.png;exe_updater_java;email-bounce-exchange-de;39,4606;317,2747;97,3105;454,0458;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-6.png;exe_updater_java-3-6.png;exe_updater_java;email-bounce-exchange-de;96,239;491,958;31,8916;620,0886;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-7.png;exe_updater_java-3-7.png;exe_updater_java;email-bounce-exchange-de;98,7619;319,0239;98,5189;516,3047;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-8.png;exe_updater_java-3-8.png;exe_updater_java;email-bounce-exchange-de;169,2666;425,5791;100,992;695,8377;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-1.png;exe_updater_java-4-1.png;exe_updater_java;email-bounce-exchange-de;97,9004;339,1779;92,5274;529,6057;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-2.png;exe_updater_java-4-2.png;exe_updater_java;email-bounce-exchange-de;178,7244;348,0076;86,8174;613,5494;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-3.png;exe_updater_java-4-3.png;exe_updater_java;email-bounce-exchange-de;103,436;430,5105;95,8906;629,8371;False;0;False
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-4.png;exe_updater_java-4-4.png;exe_updater_java;email-bounce-exchange-de;171,5085;335,0822;95,1205;601,7112;False;0;False
