detector;screenshot_path;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_human-5-2.png;email-bounce-exchange-de;97,1465;207,34;193,4542;497,9407;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-1.png;email-bounce-exchange-de;204,5156;115,5288;28,0497;348,0941;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-2.png;email-bounce-exchange-de;103,7656;94,9833;99,9839;298,7328;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-3.png;email-bounce-exchange-de;97,0146;102,6448;88,5474;288,2068;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-4.png;email-bounce-exchange-de;107,3495;109,1549;174,9187;391,4231;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-5.png;email-bounce-exchange-de;128,8605;187,1855;90,1178;406,1638;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-6.png;email-bounce-exchange-de;107,5463;100,3064;89,8517;297,7044;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-7.png;email-bounce-exchange-de;103,893;92,5794;96,4864;292,9588;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-1-8.png;email-bounce-exchange-de;97,1705;115,2429;114,2055;326,6189;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-1.png;email-bounce-exchange-de;117,3472;421,5288;90,0781;628,9541;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-2.png;email-bounce-exchange-de;105,7902;313,0268;175,1995;594,0165;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-3.png;email-bounce-exchange-de;178,5754;406,759;100,4945;685,8289;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-4.png;email-bounce-exchange-de;101,7073;208,5953;187,0549;497,3575;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-5.png;email-bounce-exchange-de;123,4257;393,3226;96,8207;613,569;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-6.png;email-bounce-exchange-de;97,6218;304,3555;112,8839;514,8612;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-7.png;email-bounce-exchange-de;97,7421;510,5637;89,7236;698,0294;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-2-8.png;email-bounce-exchange-de;37,7073;482,2798;93,8296;613,8167;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-1.png;email-bounce-exchange-de;100,2752;429,0058;91,6547;620,9357;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-2.png;email-bounce-exchange-de;98,2664;501,7984;97,363;697,4278;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-3.png;email-bounce-exchange-de;95,5278;314,7455;93,3815;503,6548;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-4.png;email-bounce-exchange-de;104,9378;498,7775;92,9748;696,6901;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-5.png;email-bounce-exchange-de;112,5844;303,0778;104,912;520,5742;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-6.png;email-bounce-exchange-de;102,2064;330,5402;30,9115;463,6581;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-7.png;email-bounce-exchange-de;103,4925;309,1519;99,0748;511,7192;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-3-8.png;email-bounce-exchange-de;97,2154;435,3674;93,3746;625,9574;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-1.png;email-bounce-exchange-de;97,4491;298,5911;95,0989;491,1391;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-2.png;email-bounce-exchange-de;166,6321;442,6306;89,7248;698,9875;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-3.png;email-bounce-exchange-de;103,7003;231,7596;213,1306;548,5905;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-4.png;email-bounce-exchange-de;113,7686;423,5869;90,0064;627,3619;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-5.png;email-bounce-exchange-de;106,6526;343,5398;31,1579;481,3503;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-6.png;email-bounce-exchange-de;100,4217;415,9428;94,5084;610,8729;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-7.png;email-bounce-exchange-de;103,3473;410,7831;97,8051;611,9355;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-4-8.png;email-bounce-exchange-de;98,9994;404,778;89,7694;593,5468;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-1.png;email-bounce-exchange-de;97,6049;138,1079;184,2315;419,9443;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-2.png;email-bounce-exchange-de;211,0165;294,3774;102,635;608,0289;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-3.png;email-bounce-exchange-de;102,5581;209,2133;97,4912;409,2626;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-4.png;email-bounce-exchange-de;107,6755;387,4778;98,6091;593,7624;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-5.png;email-bounce-exchange-de;108,3845;190,8316;99,2713;398,4874;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-6.png;email-bounce-exchange-de;98,8467;205,1721;108,1339;412,1527;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-7.png;email-bounce-exchange-de;100,2487;403,9119;92,8045;596,9651;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_java-5-8.png;email-bounce-exchange-de;98,8028;226,8476;85,8933;411,5437;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-1.png;email-bounce-exchange-de;103,0081;34,9639;132,4935;270,4655;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-1-2.png;email-bounce-exchange-de;124,868;193,3107;89,631;407,8097;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-1.png;email-bounce-exchange-de;104,6397;267,0441;102,0677;473,7515;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-2-2.png;email-bounce-exchange-de;102,7025;404,4079;98,8093;605,9197;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-1.png;email-bounce-exchange-de;119,399;495,1418;29,9935;644,5343;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-3-2.png;email-bounce-exchange-de;99,1552;492,5268;105,1887;696,8707;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-1.png;email-bounce-exchange-de;98,2325;232,5501;30,0514;360,834;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-4-2.png;email-bounce-exchange-de;105,9011;428,6867;91,9125;626,5003;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-1.png;email-bounce-exchange-de;98,5565;288,0256;31,322;417,9041;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_remote-5-2.png;email-bounce-exchange-de;96,9279;312,6266;31,5288;441,0833;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-1-1.png;email-bounce-exchange-de;110,4761;104,5134;89,9378;304,9273;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-2-1.png;email-bounce-exchange-de;102,7966;231,4773;110,5187;444,7926;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-3-1.png;email-bounce-exchange-de;102,0803;493,8429;30,8959;626,8191;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-4-1.png;email-bounce-exchange-de;104,3209;315,8483;89,2737;509,4429;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_updater_simple-5-1.png;email-bounce-exchange-de;102,7397;318,7345;91,5052;512,9794;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-1.png;email-bounce-exchange-de;104,5103;96,3091;100,1475;300,9669;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-2.png;email-bounce-exchange-de;116,4238;99,0688;94,7546;310,2472;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-3.png;email-bounce-exchange-de;105,6954;95,1464;113,6167;314,4585;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-1-4.png;email-bounce-exchange-de;108,0101;202,76;91,6926;402,4627;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-1.png;email-bounce-exchange-de;131,6418;205,9832;30,4798;368,1048;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-2.png;email-bounce-exchange-de;93,3546;213,7315;195,0995;502,1856;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-3.png;email-bounce-exchange-de;132,5802;384,0696;105,0192;621,669;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-2-4.png;email-bounce-exchange-de;108,9302;315,3336;91,3406;515,6044;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-1.png;email-bounce-exchange-de;184,587;319,9075;92,2696;596,7641;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-2.png;email-bounce-exchange-de;94,6992;396,8663;99,9294;591,4949;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-3.png;email-bounce-exchange-de;121,3609;409,2666;96,4152;627,0427;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-3-4.png;email-bounce-exchange-de;109,2937;337,9594;31,2398;478,4929;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-1.png;email-bounce-exchange-de;108,1795;206,5593;115,0831;429,8219;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-2.png;email-bounce-exchange-de;98,8525;239,3104;175,9147;514,0776;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-3.png;email-bounce-exchange-de;109,9016;383,7396;102,6563;596,2975;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-4-4.png;email-bounce-exchange-de;100,8557;332,9661;31,6534;465,4752;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-1.png;email-bounce-exchange-de;102,0833;184,6899;100,3524;387,1256;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-2.png;email-bounce-exchange-de;102,8594;206,2873;89,1246;398,2713;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-3.png;email-bounce-exchange-de;95,5133;319,2125;91,7407;506,4665;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_macro-5-4.png;email-bounce-exchange-de;102,2601;125,9375;95,6161;323,8137;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-1.png;email-bounce-exchange-de;104,5164;95,4508;106,5729;306,5401;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-2.png;email-bounce-exchange-de;97,4836;117,7613;179,8175;395,0624;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-1-3.png;email-bounce-exchange-de;116,8977;194,351;88,7327;399,9814;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-1.png;email-bounce-exchange-de;98,1194;290,9082;93,6706;482,6982;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-2.png;email-bounce-exchange-de;98,2961;203,5437;32,8967;334,7365;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-2-3.png;email-bounce-exchange-de;194,7422;238,4336;31,1721;464,3479;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-1.png;email-bounce-exchange-de;97,6596;323,3301;95,7704;516,7601;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-2.png;email-bounce-exchange-de;105,3307;325,1502;87,7802;518,2611;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-3-3.png;email-bounce-exchange-de;107,7762;204,9225;95,5428;408,2415;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-1.png;email-bounce-exchange-de;107,6555;389,5052;87,3893;584,55;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-2.png;email-bounce-exchange-de;103,4154;293,3703;34,7108;431,4965;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-4-3.png;email-bounce-exchange-de;108,459;386,8126;31,8397;527,1113;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-1.png;email-bounce-exchange-de;98,5067;127,5864;109,5419;335,635;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-2.png;email-bounce-exchange-de;175,9904;130,0069;175,7539;481,7512;False;0
orb;\\VBOXSVR\evaluation_screenshots\ms_word_protected_view-5-3.png;email-bounce-exchange-de;184,9875;204,9393;94,3577;484,2845;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-1.png;email-bounce-exchange-de;95,0679;35,1729;31,1291;161,3699;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-10.png;email-bounce-exchange-de;100,5561;109,9884;172,5805;383,125;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-11.png;email-bounce-exchange-de;211,3258;106,9252;89,8048;408,0558;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-12.png;email-bounce-exchange-de;106,044;104,8751;99,8073;310,7264;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-2.png;email-bounce-exchange-de;118,0325;102,8038;94,1272;314,9635;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-3.png;email-bounce-exchange-de;38,732;164,3627;123,2432;326,3379;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-4.png;email-bounce-exchange-de;203,8823;119,5118;30,4275;353,8216;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-5.png;email-bounce-exchange-de;37,6106;192,5146;98,6815;328,8067;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-6.png;email-bounce-exchange-de;106,0989;187,0378;106,0314;399,1681;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-7.png;email-bounce-exchange-de;96,2173;107,828;189,7824;393,8277;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-8.png;email-bounce-exchange-de;105,6069;101,5057;34,6068;241,7194;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-1-9.png;email-bounce-exchange-de;168,8873;107,1512;100,2918;376,3303;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-1.png;email-bounce-exchange-de;98,2013;290,4221;189,3927;578,0161;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-10.png;email-bounce-exchange-de;124,5327;289,0997;97,8374;511,4698;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-11.png;email-bounce-exchange-de;110,9307;185,418;124,3918;420,7405;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-12.png;email-bounce-exchange-de;98,7438;403,7159;90,9147;593,3744;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-2.png;email-bounce-exchange-de;101,8524;231,8982;102,3836;436,1342;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-3.png;email-bounce-exchange-de;123,7356;608,4301;94,1644;826,3301;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-4.png;email-bounce-exchange-de;96,1307;408,7419;85,983;590,8556;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-5.png;email-bounce-exchange-de;96,5898;198,4638;95,0406;390,0942;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-6.png;email-bounce-exchange-de;112,8343;322,478;32,4738;467,7861;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-7.png;email-bounce-exchange-de;206,2396;122,5276;98,7908;427,558;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-8.png;email-bounce-exchange-de;97,0228;232,2865;110,3932;439,7025;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-2-9.png;email-bounce-exchange-de;97,5332;321,4464;30,6144;449,594;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-1.png;email-bounce-exchange-de;102,6461;305,159;30,7186;438,5237;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-10.png;email-bounce-exchange-de;106,114;394,1519;98,8054;599,0713;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-11.png;email-bounce-exchange-de;110,815;306,0381;94,9732;511,8263;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-12.png;email-bounce-exchange-de;102,4791;297,0224;115,41;514,9115;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-2.png;email-bounce-exchange-de;100,7452;306,9411;101,6929;509,3792;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-3.png;email-bounce-exchange-de;39,991;302,17;173,1698;515,3308;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-4.png;email-bounce-exchange-de;211,8677;212,9576;93,8113;518,6366;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-5.png;email-bounce-exchange-de;107,6363;215,1791;99,0655;421,8809;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-6.png;email-bounce-exchange-de;105,8483;334,4523;87,9207;528,2213;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-7.png;email-bounce-exchange-de;107,5947;291,4925;87,4983;486,5855;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-8.png;email-bounce-exchange-de;38,6386;405,357;99,7588;543,7544;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-3-9.png;email-bounce-exchange-de;102,9624;129,8989;30,8346;263,6959;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-1.png;email-bounce-exchange-de;104,4797;337,4441;94,9368;536,8606;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-10.png;email-bounce-exchange-de;177,0666;227,3426;89,5678;493,977;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-11.png;email-bounce-exchange-de;114,3569;419,2768;30,8989;564,5326;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-12.png;email-bounce-exchange-de;194,7337;296,2291;99,9179;590,8807;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-2.png;email-bounce-exchange-de;103,8427;295,5448;30,7156;430,1031;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-3.png;email-bounce-exchange-de;107,9277;396,6483;98,9326;603,5086;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-4.png;email-bounce-exchange-de;103,7457;211,8439;189,5449;505,1345;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-5.png;email-bounce-exchange-de;93,3607;401,0754;88,4066;582,8427;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-6.png;email-bounce-exchange-de;97,4559;321,1213;105,7559;524,3331;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-7.png;email-bounce-exchange-de;160,1308;345,3659;87,5504;593,0471;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-8.png;email-bounce-exchange-de;101,7664;207,014;90,227;399,0074;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-4-9.png;email-bounce-exchange-de;37,5339;294,7764;101,5977;433,908;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-1.png;email-bounce-exchange-de;195,7388;222,1402;92,6231;510,5021;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-10.png;email-bounce-exchange-de;106,5982;205,7213;96,6341;408,9536;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-11.png;email-bounce-exchange-de;103,2448;125,5891;97,9842;326,8181;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-12.png;email-bounce-exchange-de;101,2751;323,1289;89,9613;514,3653;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-2.png;email-bounce-exchange-de;100,8147;113,37;95,5196;309,7043;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-3.png;email-bounce-exchange-de;111,0808;198,2769;190,9859;500,3436;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-4.png;email-bounce-exchange-de;96,6977;390,3067;101,5928;588,5972;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-5.png;email-bounce-exchange-de;100,8458;214,0635;30,7922;345,7015;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-6.png;email-bounce-exchange-de;101,2357;201,8783;207,4455;510,5595;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-7.png;email-bounce-exchange-de;208,838;200,2307;89,5611;498,6298;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-8.png;email-bounce-exchange-de;103,5867;202,6557;85,0476;391,29;False;0
orb;\\VBOXSVR\evaluation_screenshots\not_artifacts-5-9.png;email-bounce-exchange-de;105,9544;112,6495;198,2622;416,8661;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-1-1.png;exe_anti_virus_extended;14,0669;117,9329;90,1339;222,1337;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-1-2.png;exe_anti_virus_extended;74,0669;106,1974;95,4353;275,6996;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-2-1.png;exe_anti_virus_extended;15,0765;287,097;24,1033;326,2768;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-2-2.png;exe_anti_virus_extended;13,5798;292,6139;94,6054;400,7991;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-3-1.png;exe_anti_virus_extended;80,7013;216,4742;119,5956;416,7711;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-3-2.png;exe_anti_virus_extended;14,0564;491,6978;23,6205;529,3747;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-4-1.png;exe_anti_virus_extended;13,9319;229,3317;67,4603;310,7239;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-4-2.png;exe_anti_virus_extended;13,3918;417,7541;82,5719;513,7178;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-5-1.png;exe_anti_virus_extended;73,8221;200,0315;24,5272;298,3808;False;0
orb;\\VBOXSVR\evaluation_screenshots\01_Jibberish-Mittel-5-2.png;exe_anti_virus_extended;13,2497;299,3162;81,1736;393,7395;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-1-1.png;exe_anti_virus_extended;13,5352;109,1914;102,583;225,3096;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-1-2.png;exe_anti_virus_extended;14,2679;397,84;94,6878;506,7957;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-2-1.png;exe_anti_virus_extended;13,6843;215,294;24,5064;253,4847;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-2-2.png;exe_anti_virus_extended;73,5842;251,1193;113,7337;438,4372;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-3-1.png;exe_anti_virus_extended;96,1305;320,7676;81,1133;498,0114;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-3-2.png;exe_anti_virus_extended;85,185;327,1722;82,0224;494,3796;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-4-1.png;exe_anti_virus_extended;13,8971;287,7803;97,9168;399,5942;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-4-2.png;exe_anti_virus_extended;73,0857;437,8568;87,0951;598,0376;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-5-1.png;exe_anti_virus_extended;13,0513;193,2006;87,2106;293,4625;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-5-2.png;exe_anti_virus_extended;13,5638;286,7592;106,3324;406,6554;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-1.png;exe_anti_virus_extended;97,5676;207,0472;84,3536;388,9684;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-2.png;exe_anti_virus_extended;76,5771;41,7184;23,8732;142,1687;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-3.png;exe_anti_virus_extended;13,9513;108,7395;91,4682;214,159;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-1.png;exe_anti_virus_extended;13,2188;207,4857;40,8407;261,5452;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-2.png;exe_anti_virus_extended;13,728;316,5947;85,3314;415,6541;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-3.png;exe_anti_virus_extended;13,8695;312,3086;24,3392;350,5173;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-1.png;exe_anti_virus_extended;14,0135;208,6078;83,4231;306,0444;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-2.png;exe_anti_virus_extended;84,2446;219,8094;112,8454;416,8994;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-3.png;exe_anti_virus_extended;73,6533;314,3789;87,5735;475,6057;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-1.png;exe_anti_virus_extended;78,6991;236,4367;84,2946;399,4304;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-2.png;exe_anti_virus_extended;13,7607;218,7902;82,1884;314,7393;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-3.png;exe_anti_virus_extended;13,1972;396,1944;93,4155;502,8071;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-1.png;exe_anti_virus_extended;13,5053;188,8949;89,6004;292,0006;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-2.png;exe_anti_virus_extended;13,2765;182,439;24,2662;219,9817;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-3.png;exe_anti_virus_extended;13,368;187,1207;93,618;294,1067;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-1-1.png;exe_anti_virus_extended;76,7949;41,1802;24,0906;142,0657;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-1-2.png;exe_anti_virus_extended;13,3572;90,1104;24,7677;128,2353;False;0
