detector;screenshot_path;artifact_goal;artifacttype_retrieved;features_extracted;matching_finished;total;found;match_count
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-4-1.png;04_Targeted_IT_Abteilung-Einfach;494,6162;303,0723;127,7119;925,4004;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-4-2.png;04_Targeted_IT_Abteilung-Einfach;401,5304;426,214;128,4629;956,2073;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-5-1.png;04_Targeted_IT_Abteilung-Einfach;390,4688;138,7117;118,9663;648,1468;False;0
orb;\\VBOXSVR\evaluation_screenshots\02_Link_Only-Schwer-5-2.png;04_Targeted_IT_Abteilung-Einfach;334,6371;388,9481;121,501;845,0862;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-1.png;04_Targeted_IT_Abteilung-Einfach;405,5146;116,7977;197,5083;719,8206;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-2.png;04_Targeted_IT_Abteilung-Einfach;330,1695;187,1018;185,7932;703,0645;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-1-3.png;04_Targeted_IT_Abteilung-Einfach;278,2067;111,2101;188,5031;577,9199;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-1.png;04_Targeted_IT_Abteilung-Einfach;332,4596;280,5426;128,0382;741,0404;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-2.png;04_Targeted_IT_Abteilung-Einfach;404,459;205,642;200,5636;810,6646;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-2-3.png;04_Targeted_IT_Abteilung-Einfach;408,1742;304,0378;176,1371;888,3491;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-1.png;04_Targeted_IT_Abteilung-Einfach;404,2343;412,7704;184,9353;1001,94;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-2.png;04_Targeted_IT_Abteilung-Einfach;407,6362;338,5692;129,0671;875,2725;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-3-3.png;04_Targeted_IT_Abteilung-Einfach;400,6252;209,9685;190,7253;801,319;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-1.png;04_Targeted_IT_Abteilung-Einfach;402,5453;305,5564;197,917;906,0187;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-2.png;04_Targeted_IT_Abteilung-Einfach;414,8669;407,2479;195,6228;1017,7376;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-4-3.png;04_Targeted_IT_Abteilung-Einfach;417,7838;399,613;122,0353;939,4321;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-1.png;04_Targeted_IT_Abteilung-Einfach;411,5184;211,2784;185,0877;807,8845;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-2.png;04_Targeted_IT_Abteilung-Einfach;401,9856;311,5714;120,0223;833,5793;False;0
orb;\\VBOXSVR\evaluation_screenshots\03_Targo_Bank-Schwer-5-3.png;04_Targeted_IT_Abteilung-Einfach;398,9555;198,4769;124,3735;721,8059;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-1-1.png;04_Targeted_IT_Abteilung-Einfach;328,1915;178,5545;113,8246;620,5706;True;146
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-1-2.png;04_Targeted_IT_Abteilung-Einfach;426,2817;105,2285;199,1342;730,6444;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-2-1.png;04_Targeted_IT_Abteilung-Einfach;317,4593;202,4035;123,4634;643,3262;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-2-2.png;04_Targeted_IT_Abteilung-Einfach;334,0291;301,2468;198,8579;834,1338;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-3-1.png;04_Targeted_IT_Abteilung-Einfach;318,8088;403,1491;115,0167;836,9746;True;129
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-3-2.png;04_Targeted_IT_Abteilung-Einfach;490,5998;450,9943;144,7481;1086,3422;True;179
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-4-1.png;04_Targeted_IT_Abteilung-Einfach;329,4391;617,0529;187,8387;1134,3307;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-4-2.png;04_Targeted_IT_Abteilung-Einfach;406,4763;229,7165;193,7328;829,9256;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-5-1.png;04_Targeted_IT_Abteilung-Einfach;325,7145;198,6787;122,2281;646,6213;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Einfach-5-2.png;04_Targeted_IT_Abteilung-Einfach;396,7089;230,6425;187,414;814,7654;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-1-1.png;04_Targeted_IT_Abteilung-Einfach;421,5474;184,438;186,5166;792,502;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-1-2.png;04_Targeted_IT_Abteilung-Einfach;436,6398;179,7362;126,2995;742,6755;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-2-1.png;04_Targeted_IT_Abteilung-Einfach;399,1734;441,1158;188,1172;1028,4064;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-2-2.png;04_Targeted_IT_Abteilung-Einfach;324,5681;190,3669;127,7635;642,6985;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-3-1.png;04_Targeted_IT_Abteilung-Einfach;335,8768;375,1889;130,0329;841,0986;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-3-2.png;04_Targeted_IT_Abteilung-Einfach;318,0085;195,9543;123,5862;637,549;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-4-1.png;04_Targeted_IT_Abteilung-Einfach;502,9434;334,6432;201,5755;1039,1621;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-4-2.png;04_Targeted_IT_Abteilung-Einfach;407,8024;314,9263;115,6799;838,4086;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-5-1.png;04_Targeted_IT_Abteilung-Einfach;347,7421;296,2436;119,8275;763,8132;False;0
orb;\\VBOXSVR\evaluation_screenshots\04_Targeted_IT_Abteilung-Schwer-5-2.png;04_Targeted_IT_Abteilung-Einfach;422,2845;312,4697;198,3275;933,0817;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-1-1.png;04_Targeted_IT_Abteilung-Einfach;323,0802;199,6139;182,9657;705,6598;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-2-1.png;04_Targeted_IT_Abteilung-Einfach;333,4209;271,8235;128,0451;733,2895;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-3-1.png;04_Targeted_IT_Abteilung-Einfach;294,7547;222,4289;178,2048;695,3884;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-4-1.png;04_Targeted_IT_Abteilung-Einfach;237,6269;275,4573;117,5938;630,678;False;0
orb;\\VBOXSVR\evaluation_screenshots\05_Newsletter-Schwer-5-1.png;04_Targeted_IT_Abteilung-Einfach;404,91;212,4002;185,3027;802,6129;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-1-1.png;04_Targeted_IT_Abteilung-Einfach;391,4486;122,4109;181,0363;694,8958;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-1-2.png;04_Targeted_IT_Abteilung-Einfach;406,321;103,5146;123,6333;633,4689;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-1-3.png;04_Targeted_IT_Abteilung-Einfach;321,2369;97,5264;125,8458;544,6091;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-1-4.png;04_Targeted_IT_Abteilung-Einfach;383,3451;102,9588;202,0628;688,3667;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-2-1.png;04_Targeted_IT_Abteilung-Einfach;346,7568;405,4229;186,9813;939,161;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-2-2.png;04_Targeted_IT_Abteilung-Einfach;411,0147;518,5392;131,4906;1061,0445;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-2-3.png;04_Targeted_IT_Abteilung-Einfach;409,6699;426,5406;189,8364;1026,0469;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-2-4.png;04_Targeted_IT_Abteilung-Einfach;393,6087;414,8595;125,572;934,0402;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-3-1.png;04_Targeted_IT_Abteilung-Einfach;339,4763;290,3755;126,4579;756,3097;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-3-2.png;04_Targeted_IT_Abteilung-Einfach;312,1586;430,6457;192,2295;935,0338;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-3-3.png;04_Targeted_IT_Abteilung-Einfach;385,2992;839,0876;199,1862;1423,573;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-3-4.png;04_Targeted_IT_Abteilung-Einfach;493,6952;452,4373;130,1112;1076,2437;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-4-1.png;04_Targeted_IT_Abteilung-Einfach;392,7758;523,5514;199,1866;1115,5138;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-4-2.png;04_Targeted_IT_Abteilung-Einfach;321,7434;1026,6329;118,6203;1466,9966;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-4-3.png;04_Targeted_IT_Abteilung-Einfach;508,4954;722,5037;122,1373;1353,1364;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-4-4.png;04_Targeted_IT_Abteilung-Einfach;412,876;832,6648;125,3493;1370,8901;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-1.png;04_Targeted_IT_Abteilung-Einfach;413,8365;323,5042;186,3904;923,7311;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-2.png;04_Targeted_IT_Abteilung-Einfach;402,0013;411,6469;188,4454;1002,0936;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-3.png;04_Targeted_IT_Abteilung-Einfach;396,2773;424,7316;182,2328;1003,2417;False;0
orb;\\VBOXSVR\evaluation_screenshots\06_Versichertenkarte-Schwer-5-4.png;04_Targeted_IT_Abteilung-Einfach;327,6003;310,289;187,851;825,7403;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-1.png;04_Targeted_IT_Abteilung-Einfach;328,2122;117,485;113,4826;559,1798;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-2.png;04_Targeted_IT_Abteilung-Einfach;329,2839;114,799;175,2691;619,352;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-1-3.png;04_Targeted_IT_Abteilung-Einfach;329,723;117,0871;180,3087;627,1188;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-1.png;04_Targeted_IT_Abteilung-Einfach;401,9291;320,0831;126,2331;848,2453;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-2.png;04_Targeted_IT_Abteilung-Einfach;321,7615;331,5422;163,5566;816,8603;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-2-3.png;04_Targeted_IT_Abteilung-Einfach;312,7995;203,756;196,9028;713,4583;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-1.png;04_Targeted_IT_Abteilung-Einfach;322,9808;228,3604;185,5704;736,9116;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-2.png;04_Targeted_IT_Abteilung-Einfach;404,8742;399,5928;123,8469;928,3139;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-3-3.png;04_Targeted_IT_Abteilung-Einfach;308,9307;227,2462;197,0117;733,1886;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-1.png;04_Targeted_IT_Abteilung-Einfach;326,8311;397,2934;118,15;842,2745;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-2.png;04_Targeted_IT_Abteilung-Einfach;414,8404;736,4154;186,6659;1337,9217;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-4-3.png;04_Targeted_IT_Abteilung-Einfach;344,6682;487,3634;122,6937;954,7253;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-1.png;04_Targeted_IT_Abteilung-Einfach;442,3898;301,501;193,1203;937,0111;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-2.png;04_Targeted_IT_Abteilung-Einfach;411,7423;446,8864;128,7377;987,3664;False;0
orb;\\VBOXSVR\evaluation_screenshots\07_Paypal-Mittel-5-3.png;04_Targeted_IT_Abteilung-Einfach;385,4635;298,4923;119,9732;803,929;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-1-1.png;04_Targeted_IT_Abteilung-Einfach;427,0911;112,1521;125,372;664,6152;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-2-1.png;04_Targeted_IT_Abteilung-Einfach;390,9072;205,9398;124,0804;720,9274;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-3-1.png;04_Targeted_IT_Abteilung-Einfach;325,0875;381,6336;118,0583;824,7794;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-4-1.png;04_Targeted_IT_Abteilung-Einfach;409,9633;418,2092;122,0378;950,2103;False;0
orb;\\VBOXSVR\evaluation_screenshots\08_Weiterbildung-Schwer-5-1.png;04_Targeted_IT_Abteilung-Einfach;487,4262;247,0441;114,3038;848,7741;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-1.png;04_Targeted_IT_Abteilung-Einfach;335,676;184,3886;125,4308;645,4954;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-2.png;04_Targeted_IT_Abteilung-Einfach;409,8719;185,6164;194,4651;789,9534;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-1-3.png;04_Targeted_IT_Abteilung-Einfach;337,3342;176,5258;113,7807;627,6407;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-1.png;04_Targeted_IT_Abteilung-Einfach;428,9033;313,5208;188,1605;930,5846;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-2.png;04_Targeted_IT_Abteilung-Einfach;394,195;424,0112;197,2612;1015,4674;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-2-3.png;04_Targeted_IT_Abteilung-Einfach;422,2242;412,6675;116,1785;951,0702;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-1.png;04_Targeted_IT_Abteilung-Einfach;423,2844;408,488;112,7019;944,4743;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-2.png;04_Targeted_IT_Abteilung-Einfach;391,8129;520,0962;192,7702;1104,6793;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-3-3.png;04_Targeted_IT_Abteilung-Einfach;415,6879;326,5915;120,4978;862,7772;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-1.png;04_Targeted_IT_Abteilung-Einfach;415,3533;381,2244;126,363;922,9407;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-2.png;04_Targeted_IT_Abteilung-Einfach;330,6375;310,3905;119,9332;760,9612;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-4-3.png;04_Targeted_IT_Abteilung-Einfach;403,7352;224,3435;194,0331;822,1118;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-1.png;04_Targeted_IT_Abteilung-Einfach;317,8374;225,1092;131,0589;674,0055;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-2.png;04_Targeted_IT_Abteilung-Einfach;405,616;302,9733;126,5038;835,0931;False;0
orb;\\VBOXSVR\evaluation_screenshots\12_IT_Ticket-Mittel-5-3.png;04_Targeted_IT_Abteilung-Einfach;501,353;223,3217;128,1304;852,8051;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-1-1.png;04_Targeted_IT_Abteilung-Einfach;416,8342;180,7195;119,1156;716,6693;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-2-1.png;04_Targeted_IT_Abteilung-Einfach;389,4632;227,0599;195,1527;811,6758;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-3-1.png;04_Targeted_IT_Abteilung-Einfach;400,8708;300,2339;121,5377;822,6424;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-4-1.png;04_Targeted_IT_Abteilung-Einfach;297,8229;307,8293;193,9593;799,6115;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_advertisement-5-1.png;04_Targeted_IT_Abteilung-Einfach;322,4606;275,4994;123,5237;721,4837;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-1-1.png;04_Targeted_IT_Abteilung-Einfach;391,8488;116,9039;185,0861;693,8388;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-2-1.png;04_Targeted_IT_Abteilung-Einfach;315,7605;208,2531;120,5102;644,5238;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-3-1.png;04_Targeted_IT_Abteilung-Einfach;306,1739;306,9074;117,4284;730,5097;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-4-1.png;04_Targeted_IT_Abteilung-Einfach;622,9081;291,4252;118,8926;1033,2259;False;0
orb;\\VBOXSVR\evaluation_screenshots\browser_defacing-5-1.png;04_Targeted_IT_Abteilung-Einfach;309,4916;225,6051;116,4361;651,5328;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-1-1.png;04_Targeted_IT_Abteilung-Einfach;313,005;128,0852;115,6901;556,7803;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-2-1.png;04_Targeted_IT_Abteilung-Einfach;318,2386;280,9952;111,7135;710,9473;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-3-1.png;04_Targeted_IT_Abteilung-Einfach;306,5239;285,5787;124,2007;716,3033;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-4-1.png;04_Targeted_IT_Abteilung-Einfach;321,1296;286,1689;125,3266;732,6251;False;0
orb;\\VBOXSVR\evaluation_screenshots\email-bounce-exchange-de-5-1.png;04_Targeted_IT_Abteilung-Einfach;308,2606;214,321;112,6864;635,268;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-1-1.png;04_Targeted_IT_Abteilung-Einfach;307,6479;94,4758;122,1888;524,3125;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-2-1.png;04_Targeted_IT_Abteilung-Einfach;305,4934;211,0344;122,8962;639,424;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-3-1.png;04_Targeted_IT_Abteilung-Einfach;227,3796;298,1458;187,7877;713,3131;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-4-1.png;04_Targeted_IT_Abteilung-Einfach;323,4505;301,6235;190,7502;815,8242;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_extended-5-1.png;04_Targeted_IT_Abteilung-Einfach;315,9172;209,7671;175,8433;701,5276;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-1-1.png;04_Targeted_IT_Abteilung-Einfach;309,4981;104,5977;184,0725;598,1683;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-2-1.png;04_Targeted_IT_Abteilung-Einfach;239,4355;219,6286;118,0461;577,1102;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-3-1.png;04_Targeted_IT_Abteilung-Einfach;387,1693;305,9989;121,5743;814,7425;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-4-1.png;04_Targeted_IT_Abteilung-Einfach;306,6246;315,3667;125,1182;747,1095;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_anti_virus_simple-5-1.png;04_Targeted_IT_Abteilung-Einfach;302,0651;205,9426;124,4533;632,461;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-1.png;04_Targeted_IT_Abteilung-Einfach;312,397;107,3459;124,2788;544,0217;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-2.png;04_Targeted_IT_Abteilung-Einfach;309,9105;95,9937;103,3572;509,2614;False;127
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-3.png;04_Targeted_IT_Abteilung-Einfach;311,2259;99,672;114,7467;525,6446;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-1-4.png;04_Targeted_IT_Abteilung-Einfach;301,645;107,6569;117,0102;526,3121;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-1.png;04_Targeted_IT_Abteilung-Einfach;319,9356;216,2821;200,2685;736,4862;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-2.png;04_Targeted_IT_Abteilung-Einfach;375,7116;241,473;171,0195;788,2041;False;141
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-3.png;04_Targeted_IT_Abteilung-Einfach;296,7475;214,3516;130,843;641,9421;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-2-4.png;04_Targeted_IT_Abteilung-Einfach;313,12;207,8754;107,908;628,9034;False;154
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-1.png;04_Targeted_IT_Abteilung-Einfach;327,0231;302,9508;193,8638;823,8377;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-2.png;04_Targeted_IT_Abteilung-Einfach;312,5519;314,7814;114,6797;742,013;False;136
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-3.png;04_Targeted_IT_Abteilung-Einfach;310,0337;300,7354;127,9875;738,7566;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-3-4.png;04_Targeted_IT_Abteilung-Einfach;313,2986;286,9732;111,5563;711,8281;False;146
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-1.png;04_Targeted_IT_Abteilung-Einfach;313,0008;301,9889;187,4241;802,4138;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-2.png;04_Targeted_IT_Abteilung-Einfach;311,3108;302,6706;112,4597;726,4411;False;129
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-3.png;04_Targeted_IT_Abteilung-Einfach;323,1251;270,0118;201,6591;794,796;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-4-4.png;04_Targeted_IT_Abteilung-Einfach;373,5656;223,9194;107,6955;705,1805;False;139
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-1.png;04_Targeted_IT_Abteilung-Einfach;310,0837;213,2224;187,646;710,9521;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-2.png;04_Targeted_IT_Abteilung-Einfach;317,002;198,9906;108,3745;624,3671;False;139
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-3.png;04_Targeted_IT_Abteilung-Einfach;238,486;203,2744;132,5881;574,3485;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_file_scanner-5-4.png;04_Targeted_IT_Abteilung-Einfach;308,5119;202,9506;113,1572;624,6197;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-1.png;04_Targeted_IT_Abteilung-Einfach;386,1012;98,8232;89,4108;574,3352;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-2.png;04_Targeted_IT_Abteilung-Einfach;308,4341;105,1917;110,3909;524,0167;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-3.png;04_Targeted_IT_Abteilung-Einfach;312,6897;97,5282;95,8634;506,0813;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-1-4.png;04_Targeted_IT_Abteilung-Einfach;317,7701;95,7178;111,605;525,0929;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-1.png;04_Targeted_IT_Abteilung-Einfach;308,7336;219,0719;119,428;647,2335;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-2.png;04_Targeted_IT_Abteilung-Einfach;392,3204;235,5118;130,6268;758,459;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-3.png;04_Targeted_IT_Abteilung-Einfach;312,9883;300,4714;182,3684;795,8281;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-2-4.png;04_Targeted_IT_Abteilung-Einfach;303,3391;219,5141;181,0774;703,9306;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-1.png;04_Targeted_IT_Abteilung-Einfach;300,9579;309,5006;116,3339;726,7924;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-2.png;04_Targeted_IT_Abteilung-Einfach;309,1155;293,5329;120,3452;722,9936;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-3.png;04_Targeted_IT_Abteilung-Einfach;294,7166;304,2073;118,5813;717,5052;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-3-4.png;04_Targeted_IT_Abteilung-Einfach;384,3643;315,5418;124,7678;824,6739;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-1.png;04_Targeted_IT_Abteilung-Einfach;296,2851;297,229;119,0144;712,5285;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-2.png;04_Targeted_IT_Abteilung-Einfach;308,1329;324,1899;113,4876;745,8104;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-3.png;04_Targeted_IT_Abteilung-Einfach;306,8713;231,584;178,1034;716,5587;False;0
orb;\\VBOXSVR\evaluation_screenshots\exe_login_window-4-4.png;04_Targeted_IT_Abteilung-Einfach;311,478;304,0722;118,7056;734,2558;False;0
